ACCIDENT_NO,ANY_TRAILER,NUM_VEHICLES
T20180010838,0,2
T20180010840,0,2
T20180010841,0,2
T20180010845,0,2
T20180010848,0,1
T20180010852,0,1
T20180010853,0,1
T20180010855,0,2
T20180010856,0,2
T20180010857,0,1
T20180010858,0,2
T20180010860,0,2
T20180010861,0,2
T20180010862,0,2
T20180010864,0,2
T20180010865,0,1
T20180010866,0,1
T20180010868,0,2
T20180010869,0,3
T20180010874,0,1
T20180010875,0,2
T20180010876,0,2
T20180010877,0,1
T20180010878,0,2
T20180010880,0,2
T20180010883,0,1
T20180010885,0,2
T20180010888,0,2
T20180010889,0,1
T20180010893,0,1
T20180010895,0,1
T20180010897,0,2
T20180010898,0,2
T20180010899,0,3
T20180010901,0,2
T20180010905,0,1
T20180010907,0,4
T20180010908,0,3
T20180010909,0,2
T20180010912,0,1
T20180010915,0,1
T20180010916,0,2
T20180010917,0,2
T20180010918,0,2
T20180010919,0,2
T20180010920,0,1
T20180010921,0,1
T20180010922,0,1
T20180010924,0,1
T20180010925,0,1
T20180010926,0,2
T20180010927,0,2
T20180010928,0,2
T20180010932,0,1
T20180010936,0,2
T20180010940,0,1
T20180010942,0,2
T20180010943,0,2
T20180010944,0,1
T20180010945,0,2
T20180010948,0,2
T20180010950,0,2
T20180010951,0,1
T20180010952,0,1
T20180010953,0,2
T20180010955,0,1
T20180010956,0,1
T20180010961,0,1
T20180010963,0,2
T20180010968,0,2
T20180010969,0,2
T20180010970,0,2
T20180010971,0,2
T20180010972,0,2
T20180010974,0,2
T20180010976,0,2
T20180010977,0,2
T20180010978,0,3
T20180010980,0,2
T20180010981,1,4
T20180010983,0,1
T20180010985,0,1
T20180010986,0,3
T20180010987,1,2
T20180010991,0,2
T20180010993,0,1
T20180010994,0,2
T20180010995,0,1
T20180010999,0,4
T20180011003,0,2
T20180011006,0,1
T20180011007,0,2
T20180011008,0,1
T20180011011,0,2
T20180011012,0,1
T20180011013,0,2
T20180011014,0,2
T20180011016,0,2
T20180011017,0,2
T20180011018,0,2
T20180011020,0,2
T20180011021,0,2
T20180011022,0,2
T20180011028,0,2
T20180011029,0,4
T20180011031,0,1
T20180011033,0,3
T20180011035,0,1
T20180011036,0,1
T20180011037,0,2
T20180011038,0,2
T20180011039,0,1
T20180011040,0,2
T20180011041,0,2
T20180011043,0,1
T20180011046,0,3
T20180011047,0,2
T20180011048,0,2
T20180011049,0,2
T20180011050,0,2
T20180011053,0,2
T20180011054,0,1
T20180011055,0,1
T20180011057,0,2
T20180011058,0,1
T20180011059,0,2
T20180011060,0,1
T20180011061,0,1
T20180011073,0,1
T20180011074,0,1
T20180011075,0,2
T20180011076,0,1
T20180011080,0,1
T20180011082,0,1
T20180011083,0,1
T20180011084,0,3
T20180011085,0,3
T20180011086,0,1
T20180011087,0,3
T20180011088,0,1
T20180011090,0,3
T20180011092,0,1
T20180011095,0,2
T20180011098,0,1
T20180011099,0,2
T20180011101,0,1
T20180011102,0,2
T20180011104,0,2
T20180011105,0,1
T20180011106,0,2
T20180011107,0,4
T20180011108,0,1
T20180011109,0,2
T20180011112,0,2
T20180011115,0,2
T20180011116,0,2
T20180011117,0,2
T20180011119,0,1
T20180011120,0,2
T20180011123,0,2
T20180011125,0,2
T20180011126,0,2
T20180011128,0,1
T20180011129,0,1
T20180011131,0,2
T20180011133,0,1
T20180011135,0,2
T20180011137,0,3
T20180011139,0,1
T20180011142,0,2
T20180011144,0,1
T20180011145,0,1
T20180011146,0,1
T20180011148,0,2
T20180011149,0,2
T20180011150,0,2
T20180011153,0,2
T20180011154,0,2
T20180011155,0,2
T20180011157,0,2
T20180011159,0,1
T20180011162,0,1
T20180011163,0,2
T20180011167,1,3
T20180011168,0,2
T20180011169,0,2
T20180011171,0,1
T20180011172,0,2
T20180011173,0,3
T20180011177,0,2
T20180011178,0,2
T20180011179,0,4
T20180011180,0,2
T20180011181,0,2
T20180011182,0,2
T20180011183,0,1
T20180011185,0,2
T20180011186,0,1
T20180011187,0,1
T20180011189,0,1
T20180011191,0,1
T20180011192,0,2
T20180011193,0,2
T20180011194,0,2
T20180011195,1,1
T20180011197,0,2
T20180011200,0,3
T20180011204,0,2
T20180011205,0,1
T20180011207,0,2
T20180011208,0,2
T20180011210,0,2
T20180011215,0,1
T20180011217,0,2
T20180011218,0,1
T20180011219,0,1
T20180011221,0,2
T20180011223,0,2
T20180011224,0,2
T20180011225,0,3
T20180011227,0,3
T20180011229,1,2
T20180011230,0,2
T20180011234,0,2
T20180011236,0,1
T20180011240,0,2
T20180011243,0,2
T20180011248,0,3
T20180011249,0,3
T20180011250,0,1
T20180011251,0,2
T20180011252,0,1
T20180011253,0,1
T20180011254,0,1
T20180011256,0,1
T20180011258,0,1
T20180011261,0,2
T20180011263,0,2
T20180011264,0,1
T20180011266,0,1
T20180011268,0,1
T20180011270,0,1
T20180011271,0,3
T20180011272,0,2
T20180011275,0,1
T20180011277,0,2
T20180011278,0,1
T20180011279,0,1
T20180011280,0,3
T20180011281,0,2
T20180011282,0,1
T20180011283,0,1
T20180011285,0,1
T20180011288,0,2
T20180011289,0,2
T20180011290,0,1
T20180011292,0,3
T20180011293,0,2
T20180011295,0,2
T20180011297,0,2
T20180011298,0,2
T20180011301,0,2
T20180011302,0,1
T20180011305,0,1
T20180011307,0,1
T20180011308,0,1
T20180011309,0,3
T20180011311,0,2
T20180011312,0,1
T20180011315,0,1
T20180011318,0,2
T20180011319,0,2
T20180011320,0,2
T20180011322,0,2
T20180011325,0,1
T20180011326,0,1
T20180011331,0,1
T20180011334,0,2
T20180011336,0,2
T20180011341,0,3
T20180011342,0,2
T20180011343,0,1
T20180011346,0,2
T20180011347,1,2
T20180011348,0,2
T20180011351,0,1
T20180011354,0,1
T20180011356,0,1
T20180011359,0,2
T20180011361,0,1
T20180011363,0,2
T20180011366,0,3
T20180011367,0,1
T20180011369,0,1
T20180011370,0,1
T20180011378,0,2
T20180011379,0,2
T20180011380,0,1
T20180011383,0,2
T20180011385,0,2
T20180011389,0,3
T20180011390,0,2
T20180011391,0,1
T20180011392,0,1
T20180011396,0,2
T20180011398,0,2
T20180011399,0,1
T20180011401,0,5
T20180011402,0,3
T20180011404,0,2
T20180011411,0,1
T20180011412,0,2
T20180011414,0,1
T20180011415,0,2
T20180011416,0,2
T20180011420,0,1
T20180011421,0,2
T20180011427,0,1
T20180011429,0,2
T20180011430,0,2
T20180011431,0,1
T20180011432,0,1
T20180011433,0,2
T20180011438,0,2
T20180011440,0,1
T20180011442,0,3
T20180011443,0,1
T20180011445,0,2
T20180011446,0,2
T20180011447,0,2
T20180011448,0,1
T20180011449,0,2
T20180011450,0,2
T20180011454,0,1
T20180011455,0,1
T20180011456,0,1
T20180011457,0,3
T20180011458,0,1
T20180011459,0,2
T20180011460,0,4
T20180011461,0,2
T20180011462,0,2
T20180011463,0,2
T20180011466,0,2
T20180011467,0,2
T20180011468,0,2
T20180011469,0,1
T20180011470,0,1
T20180011471,0,2
T20180011472,0,2
T20180011478,0,1
T20180011479,0,1
T20180011482,0,2
T20180011485,0,2
T20180011487,0,2
T20180011488,0,3
T20180011490,0,1
T20180011493,0,1
T20180011494,0,2
T20180011495,0,2
T20180011497,0,2
T20180011500,0,2
T20180011501,0,3
T20180011502,0,2
T20180011503,0,2
T20180011505,1,3
T20180011506,0,2
T20180011510,0,1
T20180011512,0,1
T20180011515,0,1
T20180011517,0,2
T20180011520,0,1
T20180011521,0,1
T20180011522,0,2
T20180011523,0,2
T20180011526,0,2
T20180011528,0,1
T20180011529,0,1
T20180011531,0,1
T20180011538,0,2
T20180011540,0,2
T20180011544,0,2
T20180011546,0,1
T20180011548,0,2
T20180011549,0,1
T20180011550,0,1
T20180011552,0,2
T20180011555,0,1
T20180011557,0,1
T20180011561,0,2
T20180011562,0,3
T20180011564,0,2
T20180011565,0,1
T20180011566,0,1
T20180011569,0,2
T20180011571,0,1
T20180011572,0,2
T20180011573,0,2
T20180011574,0,1
T20180011575,0,1
T20180011576,0,2
T20180011578,0,2
T20180011580,0,1
T20180011582,0,2
T20180011585,0,2
T20180011587,0,4
T20180011589,0,2
T20180011592,0,3
T20180011593,0,2
T20180011597,0,2
T20180011598,0,4
T20180011599,0,2
T20180011601,0,1
T20180011606,1,3
T20180011610,0,2
T20180011613,0,2
T20180011614,0,1
T20180011616,0,2
T20180011617,0,2
T20180011618,0,2
T20180011621,1,2
T20180011623,0,1
T20180011625,0,1
T20180011626,0,2
T20180011627,0,4
T20180011628,0,2
T20180011629,0,2
T20180011631,0,2
T20180011632,0,2
T20180011636,0,2
T20180011637,0,3
T20180011639,0,2
T20180011641,0,2
T20180011642,0,2
T20180011646,0,2
T20180011650,0,2
T20180011652,0,1
T20180011653,0,3
T20180011655,0,2
T20180011656,0,1
T20180011657,0,1
T20180011659,0,2
T20180011660,0,2
T20180011663,0,2
T20180011664,0,2
T20180011667,0,2
T20180011668,0,1
T20180011669,0,2
T20180011670,0,1
T20180011671,0,2
T20180011672,0,2
T20180011673,0,7
T20180011676,0,2
T20180011677,0,3
T20180011679,0,2
T20180011680,0,2
T20180011681,0,2
T20180011682,0,2
T20180011683,0,2
T20180011684,0,2
T20180011685,0,1
T20180011686,0,2
T20180011688,0,2
T20180011690,0,2
T20180011691,0,1
T20180011692,0,1
T20180011693,0,1
T20180011694,0,2
T20180011696,0,2
T20180011697,0,1
T20180011698,0,2
T20180011703,0,2
T20180011706,0,1
T20180011707,0,3
T20180011708,1,2
T20180011709,0,2
T20180011711,0,3
T20180011713,0,2
T20180011715,0,3
T20180011716,0,2
T20180011723,0,2
T20180011726,0,1
T20180011727,0,1
T20180011729,0,1
T20180011730,0,1
T20180011733,0,2
T20180011734,0,2
T20180011735,0,1
T20180011737,0,2
T20180011738,0,2
T20180011741,0,2
T20180011742,0,2
T20180011744,0,1
T20180011745,0,2
T20180011746,0,1
T20180011747,0,1
T20180011752,0,2
T20180011756,0,2
T20180011757,0,2
T20180011758,0,2
T20180011761,0,3
T20180011762,0,2
T20180011764,0,2
T20180011765,0,1
T20180011767,0,1
T20180011769,0,2
T20180011771,0,2
T20180011773,0,3
T20180011777,0,1
T20180011779,0,1
T20180011781,0,2
T20180011782,0,2
T20180011785,0,1
T20180011788,0,2
T20180011789,1,4
T20180011795,0,2
T20180011798,0,2
T20180011799,0,1
T20180011802,0,2
T20180011803,0,1
T20180011805,0,2
T20180011808,0,1
T20180011812,0,1
T20180011814,0,1
T20180011815,0,2
T20180011816,0,1
T20180011828,0,2
T20180011829,0,3
T20180011830,0,2
T20180011831,0,2
T20180011841,0,1
T20180011843,0,3
T20180011848,0,2
T20180011849,0,1
T20180011851,0,2
T20180011853,0,2
T20180011854,0,2
T20180011855,0,2
T20180011856,0,2
T20180011858,0,1
T20180011861,0,1
T20180011863,0,1
T20180011864,0,2
T20180011867,0,2
T20180011871,0,1
T20180011874,0,2
T20180011875,0,2
T20180011877,0,2
T20180011878,0,2
T20180011879,0,2
T20180011885,0,1
T20180011887,0,2
T20180011890,0,2
T20180011891,0,2
T20180011893,0,2
T20180011895,0,2
T20180011896,0,2
T20180011897,0,2
T20180011899,0,1
T20180011900,0,2
T20180011903,0,1
T20180011905,0,3
T20180011906,1,4
T20180011908,0,2
T20180011909,0,1
T20180011912,0,4
T20180011914,0,1
T20180011915,0,1
T20180011919,0,4
T20180011920,0,2
T20180011921,0,1
T20180011923,0,1
T20180011925,0,1
T20180011927,0,2
T20180011928,0,2
T20180011930,0,1
T20180011931,0,1
T20180011932,0,3
T20180011933,0,2
T20180011934,0,6
T20180011935,0,2
T20180011936,0,2
T20180011939,0,1
T20180011940,0,2
T20180011941,0,1
T20180011942,0,1
T20180011943,0,2
T20180011946,0,2
T20180011951,0,2
T20180011952,0,3
T20180011956,0,2
T20180011961,0,2
T20180011964,0,2
T20180011967,0,1
T20180011969,0,2
T20180011970,0,1
T20180011971,0,2
T20180011973,0,2
T20180011974,0,2
T20180011975,0,2
T20180011976,0,2
T20180011977,0,1
T20180011978,0,2
T20180011979,0,1
T20180011984,0,2
T20180011986,0,2
T20180011987,0,2
T20180011990,0,4
T20180011991,0,2
T20180011993,0,1
T20180011994,0,2
T20180011995,0,1
T20180011998,0,2
T20180011999,0,2
T20180012001,0,1
T20180012003,0,1
T20180012004,0,2
T20180012007,0,2
T20180012011,0,2
T20180012012,0,2
T20180012014,0,1
T20180012015,0,1
T20180012018,0,1
T20180012019,0,3
T20180012020,0,1
T20180012021,0,3
T20180012022,0,2
T20180012023,0,2
T20180012024,0,1
T20180012025,0,1
T20180012029,0,1
T20180012030,0,2
T20180012031,1,1
T20180012032,1,2
T20180012034,0,2
T20180012035,1,5
T20180012039,0,2
T20180012040,0,2
T20180012043,0,2
T20180012047,0,2
T20180012050,0,1
T20180012053,0,2
T20180012054,0,2
T20180012057,0,2
T20180012058,0,2
T20180012059,0,3
T20180012062,0,1
T20180012064,0,2
T20180012065,0,1
T20180012067,0,1
T20180012068,0,2
T20180012069,0,2
T20180012072,0,3
T20180012073,0,2
T20180012074,0,1
T20180012075,0,2
T20180012076,0,2
T20180012080,0,2
T20180012081,0,3
T20180012082,0,1
T20180012087,0,2
T20180012089,0,2
T20180012090,0,2
T20180012092,0,3
T20180012097,0,3
T20180012100,0,2
T20180012101,0,1
T20180012103,0,2
T20180012105,0,3
T20180012106,0,2
T20180012107,0,1
T20180012112,0,2
T20180012114,0,2
T20180012115,0,1
T20180012117,0,2
T20180012118,0,3
T20180012119,0,1
T20180012120,0,2
T20180012121,0,2
T20180012124,0,2
T20180012127,0,2
T20180012129,0,1
T20180012131,0,2
T20180012132,0,1
T20180012133,0,2
T20180012134,0,2
T20180012136,0,3
T20180012139,0,2
T20180012142,0,2
T20180012143,0,2
T20180012144,0,1
T20180012146,0,1
T20180012149,0,4
T20180012150,0,1
T20180012151,0,2
T20180012153,0,1
T20180012160,0,1
T20180012163,0,2
T20180012166,0,2
T20180012170,0,1
T20180012176,0,2
T20180012177,0,2
T20180012179,1,1
T20180012181,0,3
T20180012182,0,2
T20180012183,0,2
T20180012184,0,2
T20180012185,0,1
T20180012186,0,2
T20180012187,0,2
T20180012189,0,2
T20180012190,1,1
T20180012191,0,1
T20180012192,0,2
T20180012195,0,2
T20180012197,0,2
T20180012198,0,2
T20180012199,0,1
T20180012200,0,2
T20180012204,0,1
T20180012205,0,2
T20180012206,0,1
T20180012208,0,3
T20180012210,0,4
T20180012213,0,2
T20180012214,0,2
T20180012215,0,4
T20180012216,0,1
T20180012217,0,4
T20180012221,0,5
T20180012223,0,1
T20180012228,0,2
T20180012230,0,1
T20180012234,0,2
T20180012235,0,2
T20180012237,0,2
T20180012239,0,2
T20180012242,0,2
T20180012245,0,2
T20180012246,0,2
T20180012247,0,2
T20180012248,0,2
T20180012249,0,3
T20180012252,0,2
T20180012254,0,2
T20180012257,0,2
T20180012258,0,2
T20180012259,0,2
T20180012261,0,2
T20180012262,0,1
T20180012263,0,4
T20180012264,0,2
T20180012265,0,2
T20180012267,0,2
T20180012273,0,1
T20180012275,0,2
T20180012278,0,2
T20180012286,0,4
T20180012290,0,1
T20180012291,0,2
T20180012292,0,3
T20180012294,0,3
T20180012295,0,2
T20180012298,0,2
T20180012299,0,1
T20180012302,0,1
T20180012303,0,1
T20180012304,0,1
T20180012305,0,1
T20180012309,0,2
T20180012311,0,4
T20180012312,0,1
T20180012317,0,2
T20180012318,0,2
T20180012319,0,2
T20180012320,0,2
T20180012321,0,3
T20180012324,0,2
T20180012325,0,1
T20180012326,0,2
T20180012327,0,2
T20180012331,0,1
T20180012335,0,2
T20180012338,0,1
T20180012339,0,2
T20180012341,0,2
T20180012342,0,1
T20180012343,0,1
T20180012344,0,1
T20180012348,0,2
T20180012350,0,1
T20180012351,0,2
T20180012356,0,1
T20180012357,0,2
T20180012358,0,1
T20180012360,0,2
T20180012363,0,2
T20180012365,0,1
T20180012366,0,1
T20180012367,0,2
T20180012369,0,1
T20180012370,0,2
T20180012373,0,1
T20180012374,0,2
T20180012377,0,1
T20180012378,0,1
T20180012379,0,1
T20180012380,0,2
T20180012381,1,3
T20180012385,0,1
T20180012391,0,2
T20180012392,0,1
T20180012393,0,2
T20180012394,0,2
T20180012395,0,2
T20180012396,0,2
T20180012397,0,2
T20180012398,0,2
T20180012399,0,1
T20180012400,0,1
T20180012403,0,3
T20180012404,0,1
T20180012406,0,2
T20180012409,0,2
T20180012411,0,2
T20180012414,0,2
T20180012417,0,2
T20180012418,0,2
T20180012420,0,1
T20180012421,0,1
T20180012423,0,2
T20180012425,0,1
T20180012426,0,2
T20180012427,0,2
T20180012431,0,2
T20180012432,0,2
T20180012433,0,2
T20180012434,0,2
T20180012435,0,2
T20180012436,0,2
T20180012439,0,3
T20180012440,0,2
T20180012444,0,2
T20180012450,0,3
T20180012451,0,2
T20180012452,0,1
T20180012454,0,1
T20180012455,0,1
T20180012457,0,2
T20180012461,0,2
T20180012462,0,2
T20180012468,0,2
T20180012471,0,1
T20180012472,0,2
T20180012480,0,2
T20180012481,0,2
T20180012483,0,2
T20180012486,0,2
T20180012488,0,2
T20180012489,0,2
T20180012491,0,3
T20180012494,0,2
T20180012499,0,2
T20180012502,0,2
T20180012503,0,1
T20180012507,0,1
T20180012509,0,3
T20180012511,0,5
T20180012513,0,2
T20180012517,0,1
T20180012519,0,2
T20180012520,0,1
T20180012521,0,2
T20180012524,0,1
T20180012525,0,2
T20180012531,0,3
T20180012532,0,2
T20180012535,0,2
T20180012536,0,2
T20180012538,0,2
T20180012539,0,2
T20180012540,0,2
T20180012541,0,2
T20180012543,0,2
T20180012544,0,2
T20180012545,0,2
T20180012546,0,1
T20180012547,0,2
T20180012548,0,1
T20180012553,0,2
T20180012554,0,4
T20180012556,0,3
T20180012560,0,2
T20180012567,0,1
T20180012568,0,2
T20180012569,0,2
T20180012571,0,1
T20180012573,0,1
T20180012574,0,3
T20180012576,0,2
T20180012578,0,1
T20180012579,0,1
T20180012581,0,2
T20180012592,0,2
T20180012594,0,2
T20180012596,0,1
T20180012598,0,1
T20180012599,0,2
T20180012603,0,1
T20180012609,1,2
T20180012617,0,2
T20180012622,0,2
T20180012623,0,1
T20180012624,0,2
T20180012626,0,1
T20180012630,0,1
T20180012632,0,2
T20180012633,0,3
T20180012635,0,2
T20180012637,0,2
T20180012638,0,1
T20180012641,0,2
T20180012642,0,2
T20180012643,0,1
T20180012644,0,2
T20180012645,0,2
T20180012646,0,2
T20180012648,0,2
T20180012651,0,1
T20180012653,0,2
T20180012654,0,2
T20180012655,0,2
T20180012656,0,1
T20180012657,0,2
T20180012658,0,2
T20180012659,0,2
T20180012660,0,1
T20180012662,0,2
T20180012665,0,3
T20180012667,0,1
T20180012668,0,2
T20180012669,0,1
T20180012672,0,3
T20180012676,0,2
T20180012680,0,1
T20180012681,1,2
T20180012682,0,2
T20180012683,0,1
T20180012685,0,1
T20180012692,0,2
T20180012693,0,2
T20180012695,0,2
T20180012697,0,2
T20180012698,0,2
T20180012699,0,3
T20180012701,0,1
T20180012704,0,2
T20180012705,0,2
T20180012706,0,2
T20180012707,0,2
T20180012710,0,2
T20180012711,0,2
T20180012714,0,1
T20180012715,0,2
T20180012716,0,1
T20180012717,0,1
T20180012719,0,2
T20180012720,1,2
T20180012724,0,2
T20180012726,0,1
T20180012727,0,1
T20180012730,0,1
T20180012731,0,2
T20180012732,0,1
T20180012736,0,2
T20180012742,0,1
T20180012743,0,2
T20180012746,0,2
T20180012747,0,1
T20180012748,0,2
T20180012751,0,2
T20180012752,0,1
T20180012753,0,2
T20180012757,0,2
T20180012758,0,2
T20180012759,0,2
T20180012760,0,1
T20180012762,0,1
T20180012764,0,2
T20180012769,0,2
T20180012771,0,2
T20180012773,0,3
T20180012775,0,2
T20180012777,0,2
T20180012781,0,1
T20180012784,0,3
T20180012785,0,2
T20180012786,0,2
T20180012787,0,1
T20180012788,0,2
T20180012789,0,1
T20180012790,0,2
T20180012791,0,2
T20180012792,0,1
T20180012793,0,2
T20180012796,0,2
T20180012797,0,2
T20180012798,0,3
T20180012800,0,2
T20180012801,0,3
T20180012802,0,2
T20180012803,0,1
T20180012804,0,3
T20180012809,0,2
T20180012813,0,1
T20180012814,0,2
T20180012816,0,3
T20180012818,0,1
T20180012821,0,1
T20180012823,0,1
T20180012825,0,2
T20180012826,1,1
T20180012831,0,2
T20180012833,0,1
T20180012835,0,2
T20180012836,0,2
T20180012837,0,2
T20180012838,0,1
T20180012841,0,3
T20180012842,0,2
T20180012843,0,2
T20180012844,0,3
T20180012847,0,3
T20180012848,0,2
T20180012850,0,2
T20180012853,0,2
T20180012855,0,2
T20180012857,0,1
T20180012858,0,2
T20180012859,0,1
T20180012861,0,2
T20180012862,0,1
T20180012866,0,2
T20180012870,0,3
T20180012873,0,2
T20180012875,0,2
T20180012876,0,1
T20180012877,0,1
T20180012878,0,1
T20180012879,0,1
T20180012888,0,3
T20180012892,0,1
T20180012893,0,1
T20180012894,0,4
T20180012896,0,1
T20180012900,0,2
T20180012902,0,4
T20180012907,0,2
T20180012910,0,2
T20180012912,0,3
T20180012913,0,2
T20180012916,1,4
T20180012917,0,2
T20180012919,0,1
T20180012920,0,1
T20180012926,0,2
T20180012927,0,2
T20180012928,0,2
T20180012930,0,1
T20180012931,0,3
T20180012933,0,2
T20180012935,1,2
T20180012936,0,2
T20180012937,0,2
T20180012938,0,2
T20180012940,0,1
T20180012941,0,3
T20180012942,0,2
T20180012943,0,1
T20180012944,0,2
T20180012945,0,1
T20180012946,0,2
T20180012948,0,2
T20180012949,0,1
T20180012953,0,1
T20180012954,0,2
T20180012961,0,1
T20180012962,0,2
T20180012968,0,2
T20180012969,0,2
T20180012972,0,2
T20180012973,0,2
T20180012974,0,2
T20180012976,0,2
T20180012977,0,2
T20180012978,0,1
T20180012979,0,2
T20180012980,0,2
T20180012982,0,2
T20180012984,0,1
T20180012985,0,2
T20180012988,0,2
T20180012989,0,2
T20180012991,0,1
T20180012992,0,1
T20180012993,0,1
T20180012997,0,1
T20180012999,0,3
T20180013000,0,1
T20180013002,0,2
T20180013004,0,3
T20180013006,0,1
T20180013009,0,2
T20180013012,0,1
T20180013013,0,2
T20180013014,0,4
T20180013015,0,1
T20180013022,0,1
T20180013025,0,2
T20180013026,0,1
T20180013027,0,2
T20180013029,0,1
T20180013031,1,2
T20180013032,0,1
T20180013033,0,2
T20180013034,0,3
T20180013037,0,1
T20180013038,0,2
T20180013040,0,1
T20180013041,0,1
T20180013042,0,2
T20180013045,0,2
T20180013046,0,2
T20180013050,0,2
T20180013052,0,1
T20180013053,0,1
T20180013054,0,2
T20180013055,0,2
T20180013060,0,2
T20180013063,0,2
T20180013066,0,2
T20180013069,0,1
T20180013073,0,4
T20180013074,0,2
T20180013076,0,2
T20180013077,0,3
T20180013078,0,2
T20180013079,0,5
T20180013081,0,2
T20180013082,0,4
T20180013083,0,1
T20180013085,0,2
T20180013087,0,2
T20180013089,0,2
T20180013091,0,3
T20180013092,0,3
T20180013093,0,2
T20180013098,0,3
T20180013099,0,1
T20180013100,0,2
T20180013103,0,2
T20180013104,0,1
T20180013106,0,2
T20180013108,0,2
T20180013112,0,2
T20180013113,0,3
T20180013118,0,1
T20180013119,0,2
T20180013120,0,2
T20180013121,0,1
T20180013123,0,2
T20180013126,0,1
T20180013127,0,2
T20180013129,0,2
T20180013130,0,2
T20180013132,0,2
T20180013134,0,2
T20180013136,0,1
T20180013137,0,2
T20180013138,0,2
T20180013140,1,2
T20180013143,0,2
T20180013144,0,3
T20180013148,0,3
T20180013149,0,2
T20180013150,1,2
T20180013151,0,2
T20180013153,0,2
T20180013154,0,2
T20180013155,0,1
T20180013156,0,2
T20180013158,0,2
T20180013159,0,2
T20180013160,0,5
T20180013162,0,3
T20180013164,0,1
T20180013166,0,2
T20180013170,0,2
T20180013171,0,1
T20180013174,0,3
T20180013175,0,2
T20180013180,0,1
T20180013181,0,2
T20180013182,0,2
T20180013184,0,1
T20180013185,0,2
T20180013186,0,1
T20180013190,0,1
T20180013193,0,2
T20180013194,0,2
T20180013196,0,2
T20180013197,0,1
T20180013202,0,2
T20180013203,0,1
T20180013207,0,2
T20180013209,0,1
T20180013210,0,1
T20180013212,0,2
T20180013213,0,3
T20180013214,0,2
T20180013215,0,1
T20180013217,0,1
T20180013220,0,2
T20180013221,0,2
T20180013222,0,2
T20180013223,0,1
T20180013224,0,2
T20180013225,0,1
T20180013226,0,2
T20180013228,0,2
T20180013231,0,1
T20180013233,0,1
T20180013237,0,1
T20180013241,0,2
T20180013242,0,1
T20180013244,0,2
T20180013249,0,1
T20180013251,0,2
T20180013252,0,1
T20180013261,0,1
T20180013263,0,2
T20180013264,1,1
T20180013265,0,2
T20180013268,0,1
T20180013269,0,5
T20180013270,0,2
T20180013271,0,2
T20180013272,0,2
T20180013275,0,1
T20180013276,1,2
T20180013277,0,1
T20180013278,0,2
